codigo_gps,lat,lng,time_stamp,id_ganadero,animal,type
AS046,37.102601663,-3.099046311,2022-07-02T08:02:35Z,SNE-1,oveja,gsm
AS046,37.101503014,-3.105210956,2022-07-02T08:32:30Z,SNE-1,oveja,gsm
AT684,37.100709545,-3.109941253,2022-07-02T09:20:42Z,SNE-1,oveja,gsm
AS046,37.100709545,-3.110414282,2022-07-02T09:31:59Z,SNE-1,oveja,gsm
AS046,37.099031052,-3.109056229,2022-07-02T11:01:42Z,SNE-1,oveja,gsm
AS046,37.099259937,-3.108705272,2022-07-02T12:01:43Z,SNE-1,oveja,gsm
AS046,37.101777676,-3.097001602,2022-07-02T12:31:12Z,SNE-1,oveja,gsm
AS046,37.104737926,-3.088776989,2022-07-02T13:01:16Z,SNE-1,oveja,gsm
AT684,37.108690013,-3.08813611,2022-07-02T17:51:07Z,SNE-1,oveja,gsm
AT684,37.108934157,-3.088197147,2022-07-03T00:21:40Z,SNE-1,oveja,gsm
AT684,37.111940185,-3.11309987,2022-07-03T07:22:26Z,SNE-1,oveja,gsm
AS046,37.110841535,-3.114595254,2022-07-03T07:53:57Z,SNE-1,oveja,gsm
AT684,37.108476387,-3.112764172,2022-07-03T08:21:51Z,SNE-1,oveja,gsm
AS046,37.108323796,-3.11186389,2022-07-03T08:23:55Z,SNE-1,oveja,gsm
AS046,37.105867094,-3.109376669,2022-07-03T08:53:46Z,SNE-1,oveja,gsm
AS046,37.105851835,-3.107072557,2022-07-03T09:24:00Z,SNE-1,oveja,gsm
AS046,37.105470359,-3.097306783,2022-07-03T10:53:04Z,SNE-1,oveja,gsm
AT684,37.105027848,-3.095643549,2022-07-03T11:21:50Z,SNE-1,oveja,gsm
AS046,37.105210956,-3.095643549,2022-07-03T11:22:56Z,SNE-1,oveja,gsm
AT684,37.104844739,-3.094407568,2022-07-03T11:51:52Z,SNE-1,oveja,gsm
AS046,37.105027848,-3.09437705,2022-07-03T11:53:07Z,SNE-1,oveja,gsm
AS046,37.104478523,-3.092622263,2022-07-03T12:22:29Z,SNE-1,oveja,gsm
AS046,37.103913939,-3.090455482,2022-07-03T12:52:25Z,SNE-1,oveja,gsm
AS046,37.10467689,-3.087815671,2022-07-03T13:21:58Z,SNE-1,oveja,gsm
AT684,37.104341192,-3.087663081,2022-07-03T13:22:06Z,SNE-1,oveja,gsm
AT684,37.108873121,-3.088517586,2022-07-03T19:22:07Z,SNE-1,oveja,gsm
AT684,37.108857862,-3.088227665,2022-07-03T20:22:36Z,SNE-1,oveja,gsm
AT684,37.108766308,-3.088242924,2022-07-03T21:22:56Z,SNE-1,oveja,gsm
AT684,37.108674754,-3.088227665,2022-07-04T01:21:28Z,SNE-1,oveja,gsm
AT684,37.108598459,-3.088319219,2022-07-04T01:52:10Z,SNE-1,oveja,gsm
AT684,37.108964675,-3.088410773,2022-07-04T03:53:26Z,SNE-1,oveja,gsm
AT684,37.108995193,-3.08783093,2022-07-04T05:21:53Z,SNE-1,oveja,gsm
AS046,37.107652399,-3.084565499,2022-07-04T06:45:55Z,SNE-1,oveja,gsm
AS046,37.104951553,-3.084077211,2022-07-04T07:16:18Z,SNE-1,oveja,gsm
AT684,37.104325933,-3.084031434,2022-07-04T07:22:14Z,SNE-1,oveja,gsm
AS046,37.103471427,-3.083451591,2022-07-04T07:45:45Z,SNE-1,oveja,gsm
AT684,37.103242542,-3.082642863,2022-07-04T07:52:16Z,SNE-1,oveja,gsm
AS046,37.103135729,-3.08081178,2022-07-04T08:15:54Z,SNE-1,oveja,gsm
AT684,37.102052338,-3.078690776,2022-07-04T08:52:02Z,SNE-1,oveja,gsm
AS046,37.100572213,-3.085404746,2022-07-04T10:14:37Z,SNE-1,oveja,gsm
AS046,37.100541695,-3.087327382,2022-07-04T10:44:39Z,SNE-1,oveja,gsm
AT684,37.100740063,-3.087647822,2022-07-04T10:52:26Z,SNE-1,oveja,gsm
AS046,37.101335164,-3.087647822,2022-07-04T11:14:29Z,SNE-1,oveja,gsm
AT684,37.101075761,-3.086778058,2022-07-04T11:22:35Z,SNE-1,oveja,gsm
AS046,37.102006561,-3.086457618,2022-07-04T11:44:27Z,SNE-1,oveja,gsm
AS046,37.10249485,-3.086976425,2022-07-04T12:14:15Z,SNE-1,oveja,gsm
AS046,37.103547723,-3.087373159,2022-07-04T12:43:56Z,SNE-1,oveja,gsm
AT684,37.108918898,-3.084275578,2022-07-04T13:52:10Z,SNE-1,oveja,gsm
AT684,37.108445869,-3.085160601,2022-07-04T14:22:39Z,SNE-1,oveja,gsm
AT684,37.109239338,-3.088792248,2022-07-04T18:22:17Z,SNE-1,oveja,gsm
AT684,37.109636072,-3.088166629,2022-07-04T18:52:48Z,SNE-1,oveja,gsm
AT684,37.108857862,-3.08860914,2022-07-04T19:52:28Z,SNE-1,oveja,gsm
AT684,37.10888838,-3.08860914,2022-07-04T20:52:07Z,SNE-1,oveja,gsm
AT684,37.108705272,-3.088227665,2022-07-04T22:52:11Z,SNE-1,oveja,gsm
AT684,37.108659495,-3.088288701,2022-07-05T01:22:40Z,SNE-1,oveja,gsm
AT684,37.108552682,-3.088319219,2022-07-05T05:22:18Z,SNE-1,oveja,gsm
AT684,37.107209888,-3.09282063,2022-07-05T06:22:34Z,SNE-1,oveja,gsm
AT684,37.10717937,-3.098115511,2022-07-05T07:23:23Z,SNE-1,oveja,gsm
AT684,37.106202792,-3.110185397,2022-07-05T10:22:30Z,SNE-1,oveja,gsm
AS046,37.106874189,-3.110154879,2022-07-05T10:35:58Z,SNE-1,oveja,gsm
AS046,37.107148852,-3.110002289,2022-07-05T11:06:07Z,SNE-1,oveja,gsm
AT684,37.105683986,-3.109483482,2022-07-05T11:22:24Z,SNE-1,oveja,gsm
AS046,37.104722667,-3.107667659,2022-07-05T12:05:37Z,SNE-1,oveja,gsm
AT684,37.105317769,-3.106813153,2022-07-05T12:22:22Z,SNE-1,oveja,gsm
AT684,37.106157015,-3.09921416,2022-07-05T12:53:23Z,SNE-1,oveja,gsm
AS046,37.105989166,-3.097215229,2022-07-05T13:04:57Z,SNE-1,oveja,gsm
AS046,37.106462196,-3.093949798,2022-07-05T13:34:54Z,SNE-1,oveja,gsm
AS046,37.107286183,-3.090669108,2022-07-05T14:04:50Z,SNE-1,oveja,gsm
AT684,37.108781567,-3.088242924,2022-07-05T23:53:15Z,SNE-1,oveja,gsm
AT684,37.108628977,-3.088410773,2022-07-06T00:52:44Z,SNE-1,oveja,gsm
AT684,37.108659495,-3.088151369,2022-07-06T02:23:12Z,SNE-1,oveja,gsm
AT684,37.108766308,-3.088410773,2022-07-06T02:54:10Z,SNE-1,oveja,gsm
AT684,37.112352178,-3.117128252,2022-07-06T07:53:22Z,SNE-1,oveja,gsm
AS046,37.112397955,-3.118013275,2022-07-06T07:58:27Z,SNE-1,oveja,gsm
AS046,37.109117266,-3.114656291,2022-07-06T08:28:30Z,SNE-1,oveja,gsm
AT684,37.106477455,-3.111512932,2022-07-06T08:52:53Z,SNE-1,oveja,gsm
AS046,37.106126497,-3.111192493,2022-07-06T08:58:34Z,SNE-1,oveja,gsm
AS046,37.103318837,-3.109117266,2022-07-06T09:28:00Z,SNE-1,oveja,gsm
AT684,37.103212024,-3.108308537,2022-07-06T09:53:43Z,SNE-1,oveja,gsm
AS046,37.102861067,-3.107942321,2022-07-06T09:57:58Z,SNE-1,oveja,gsm
AT684,37.10202182,-3.109193561,2022-07-06T10:53:37Z,SNE-1,oveja,gsm
AS046,37.101777676,-3.109391928,2022-07-06T10:57:36Z,SNE-1,oveja,gsm
AT684,37.101472496,-3.107560845,2022-07-06T11:53:30Z,SNE-1,oveja,gsm
AS046,37.101960784,-3.106736858,2022-07-06T11:57:22Z,SNE-1,oveja,gsm
AS046,37.102082856,-3.100114443,2022-07-06T12:27:13Z,SNE-1,oveja,gsm
AT684,37.102372778,-3.093018997,2022-07-06T12:53:49Z,SNE-1,oveja,gsm
AS046,37.102571145,-3.092088197,2022-07-06T12:56:58Z,SNE-1,oveja,gsm
AT684,37.103700313,-3.09079118,2022-07-06T13:23:39Z,SNE-1,oveja,gsm
AS046,37.103700313,-3.090608072,2022-07-06T13:26:59Z,SNE-1,oveja,gsm
AT684,37.105714504,-3.088044556,2022-07-06T13:53:48Z,SNE-1,oveja,gsm
AS046,37.105745022,-3.088197147,2022-07-06T13:56:52Z,SNE-1,oveja,gsm
AT684,37.107591363,-3.088487068,2022-07-06T14:24:28Z,SNE-1,oveja,gsm
AT684,37.109056229,-3.088471809,2022-07-06T18:23:39Z,SNE-1,oveja,gsm
AT684,37.108995193,-3.088471809,2022-07-06T18:53:38Z,SNE-1,oveja,gsm
AT684,37.108995193,-3.088227665,2022-07-06T19:53:40Z,SNE-1,oveja,gsm
AT684,37.109025711,-3.088776989,2022-07-06T21:53:39Z,SNE-1,oveja,gsm
AT684,37.108918898,-3.088273442,2022-07-07T01:23:08Z,SNE-1,oveja,gsm
AT684,37.108918898,-3.088242924,2022-07-07T04:53:43Z,SNE-1,oveja,gsm
AT684,37.108934157,-3.087876707,2022-07-07T05:55:24Z,SNE-1,oveja,gsm
AT684,37.108003357,-3.083100633,2022-07-07T06:54:21Z,SNE-1,oveja,gsm
AT684,37.105409323,-3.075150683,2022-07-07T07:24:08Z,SNE-1,oveja,gsm
AS046,37.101960784,-3.069825284,2022-07-07T07:50:27Z,SNE-1,oveja,gsm
AT684,37.101228351,-3.062806134,2022-07-07T08:23:19Z,SNE-1,oveja,gsm
AT684,37.101686122,-3.056931411,2022-07-07T08:54:22Z,SNE-1,oveja,gsm
AS046,37.101503014,-3.050980392,2022-07-07T09:19:54Z,SNE-1,oveja,gsm
AT684,37.105043107,-3.04711986,2022-07-07T09:54:38Z,SNE-1,oveja,gsm
AS046,37.100953689,-3.051438163,2022-07-07T10:48:53Z,SNE-1,oveja,gsm
AT684,37.102006561,-3.057084001,2022-07-07T11:24:09Z,SNE-1,oveja,gsm
AT684,37.101991302,-3.065583276,2022-07-07T12:24:13Z,SNE-1,oveja,gsm
AS046,37.103105211,-3.066178378,2022-07-07T12:48:30Z,SNE-1,oveja,gsm
AT684,37.103532464,-3.071030747,2022-07-07T13:23:49Z,SNE-1,oveja,gsm
AT684,37.108995193,-3.088578622,2022-07-07T18:53:35Z,SNE-1,oveja,gsm
AT684,37.108934157,-3.088044556,2022-07-07T22:53:49Z,SNE-1,oveja,gsm
AT684,37.109025711,-3.088731212,2022-07-07T23:53:55Z,SNE-1,oveja,gsm
AT684,37.10873579,-3.088471809,2022-07-08T02:23:36Z,SNE-1,oveja,gsm
AT684,37.102525368,-3.071931029,2022-07-08T07:54:24Z,SNE-1,oveja,gsm
AS046,37.101579309,-3.069947356,2022-07-08T08:11:59Z,SNE-1,oveja,gsm
AS046,37.100740063,-3.067338064,2022-07-08T08:41:47Z,SNE-1,oveja,gsm
AT684,37.101228351,-3.065690089,2022-07-08T08:54:23Z,SNE-1,oveja,gsm
AS046,37.100602731,-3.063920043,2022-07-08T09:11:26Z,SNE-1,oveja,gsm
AT684,37.100968948,-3.062287327,2022-07-08T09:24:29Z,SNE-1,oveja,gsm
AT684,37.100770581,-3.058274205,2022-07-08T09:54:41Z,SNE-1,oveja,gsm
AS046,37.100099184,-3.057770657,2022-07-08T10:11:12Z,SNE-1,oveja,gsm
AT684,37.10093843,-3.055481804,2022-07-08T10:24:35Z,SNE-1,oveja,gsm
AS046,37.099870298,-3.054901961,2022-07-08T10:40:56Z,SNE-1,oveja,gsm
AS046,37.099000534,-3.059021897,2022-07-08T11:10:58Z,SNE-1,oveja,gsm
AT684,37.10218967,-3.076371405,2022-07-08T12:54:16Z,SNE-1,oveja,gsm
AT684,37.105897612,-3.082475013,2022-07-08T13:24:47Z,SNE-1,oveja,gsm
AT684,37.108766308,-3.088334478,2022-07-08T19:25:20Z,SNE-1,oveja,gsm
AT684,37.108934157,-3.08860914,2022-07-08T23:54:29Z,SNE-1,oveja,gsm
AT684,37.108079652,-3.089921416,2022-07-09T05:55:05Z,SNE-1,oveja,gsm
AT684,37.106752117,-3.094911116,2022-07-09T06:25:29Z,SNE-1,oveja,gsm
AS046,37.106157015,-3.095918212,2022-07-09T06:33:39Z,SNE-1,oveja,gsm
AT684,37.10562295,-3.097138933,2022-07-09T06:55:11Z,SNE-1,oveja,gsm
AS046,37.105470359,-3.098496986,2022-07-09T07:03:44Z,SNE-1,oveja,gsm
AT684,37.105317769,-3.101777676,2022-07-09T07:25:07Z,SNE-1,oveja,gsm
AS046,37.106202792,-3.111284047,2022-07-09T08:33:28Z,SNE-1,oveja,gsm
AT684,37.106614786,-3.112855726,2022-07-09T08:54:33Z,SNE-1,oveja,gsm
AS046,37.106904707,-3.116746777,2022-07-09T09:33:31Z,SNE-1,oveja,gsm
AT684,37.104600595,-3.11169604,2022-07-09T09:55:11Z,SNE-1,oveja,gsm
AS046,37.103150988,-3.110002289,2022-07-09T10:03:11Z,SNE-1,oveja,gsm
AS046,37.101197833,-3.108690013,2022-07-09T10:32:47Z,SNE-1,oveja,gsm
AT684,37.100892653,-3.107789731,2022-07-09T10:54:58Z,SNE-1,oveja,gsm
AT684,37.100831617,-3.105821317,2022-07-09T11:25:06Z,SNE-1,oveja,gsm
AS046,37.100663767,-3.105577173,2022-07-09T11:32:34Z,SNE-1,oveja,gsm
AS046,37.09906157,-3.108323796,2022-07-09T12:02:04Z,SNE-1,oveja,gsm
AS046,37.0995346,-3.106721599,2022-07-09T12:31:52Z,SNE-1,oveja,gsm
AT684,37.101075761,-3.102281224,2022-07-09T12:54:28Z,SNE-1,oveja,gsm
AS046,37.102281224,-3.09765774,2022-07-09T13:02:14Z,SNE-1,oveja,gsm
AT684,37.103028916,-3.092545968,2022-07-09T13:25:10Z,SNE-1,oveja,gsm
AS046,37.104203861,-3.092286564,2022-07-09T13:32:51Z,SNE-1,oveja,gsm
AT684,37.106904707,-3.089662013,2022-07-09T13:55:25Z,SNE-1,oveja,gsm
AS046,37.107194629,-3.089066911,2022-07-09T14:02:05Z,SNE-1,oveja,gsm
AS046,37.106126497,-3.093537804,2022-07-10T05:56:01Z,SNE-1,oveja,gsm
AT684,37.105348287,-3.095124743,2022-07-10T06:56:01Z,SNE-1,oveja,gsm
AT684,37.103532464,-3.095353628,2022-07-10T07:25:28Z,SNE-1,oveja,gsm
AS046,37.103044175,-3.099580377,2022-07-10T07:54:55Z,SNE-1,oveja,gsm
AT684,37.101014725,-3.108903639,2022-07-10T08:25:29Z,SNE-1,oveja,gsm
AS046,37.098771649,-3.108659495,2022-07-10T09:24:14Z,SNE-1,oveja,gsm
AS046,37.099076829,-3.109269856,2022-07-10T09:54:19Z,SNE-1,oveja,gsm
AT684,37.098893721,-3.11029221,2022-07-10T09:55:07Z,SNE-1,oveja,gsm
AS046,37.099519341,-3.109117266,2022-07-10T10:24:05Z,SNE-1,oveja,gsm
AT684,37.099458305,-3.109117266,2022-07-10T10:25:41Z,SNE-1,oveja,gsm
AS046,37.099046311,-3.107667659,2022-07-10T10:53:59Z,SNE-1,oveja,gsm
AT684,37.098817426,-3.107713436,2022-07-10T10:55:40Z,SNE-1,oveja,gsm
AT684,37.098924239,-3.107515068,2022-07-10T11:25:42Z,SNE-1,oveja,gsm
AS046,37.100205997,-3.109422446,2022-07-10T11:53:38Z,SNE-1,oveja,gsm
AT684,37.100114443,-3.110795758,2022-07-10T11:56:10Z,SNE-1,oveja,gsm
AS046,37.102250706,-3.096711681,2022-07-10T12:52:55Z,SNE-1,oveja,gsm
AS046,37.104554818,-3.090363928,2022-07-10T13:23:00Z,SNE-1,oveja,gsm
AT684,37.104142824,-3.090653849,2022-07-10T13:25:24Z,SNE-1,oveja,gsm
AT684,37.108812085,-3.088181888,2022-07-10T19:55:46Z,SNE-1,oveja,gsm
AT684,37.108857862,-3.088273442,2022-07-10T20:26:07Z,SNE-1,oveja,gsm
AT684,37.108598459,-3.08798352,2022-07-10T23:25:27Z,SNE-1,oveja,gsm
AT684,37.107225147,-3.092530709,2022-07-11T06:55:46Z,SNE-1,oveja,gsm
AT684,37.10670634,-3.106721599,2022-07-11T07:55:41Z,SNE-1,oveja,gsm
AS046,37.107103075,-3.110063325,2022-07-11T08:46:17Z,SNE-1,oveja,gsm
AS046,37.105973907,-3.110780499,2022-07-11T09:46:08Z,SNE-1,oveja,gsm
AS046,37.105271992,-3.108751049,2022-07-11T10:16:11Z,SNE-1,oveja,gsm
AT684,37.10405127,-3.108979934,2022-07-11T10:25:44Z,SNE-1,oveja,gsm
AT684,37.103242542,-3.109864958,2022-07-11T10:56:28Z,SNE-1,oveja,gsm
AS046,37.103837644,-3.109849699,2022-07-11T11:15:38Z,SNE-1,oveja,gsm
AS046,37.102677958,-3.110215915,2022-07-11T11:45:25Z,SNE-1,oveja,gsm
AT684,37.102525368,-3.109758145,2022-07-11T11:55:37Z,SNE-1,oveja,gsm
AS046,37.102525368,-3.10920882,2022-07-11T12:15:12Z,SNE-1,oveja,gsm
AS046,37.105958648,-3.107377737,2022-07-11T12:45:11Z,SNE-1,oveja,gsm
AT684,37.106660563,-3.105821317,2022-07-11T12:55:42Z,SNE-1,oveja,gsm
AT684,37.108216983,-3.089646754,2022-07-11T14:26:15Z,SNE-1,oveja,gsm
AT684,37.108842603,-3.088273442,2022-07-11T15:26:44Z,SNE-1,oveja,gsm
AT684,37.105912871,-3.094361791,2022-07-12T06:26:10Z,SNE-1,oveja,gsm
AS046,37.104707408,-3.095094224,2022-07-12T06:39:20Z,SNE-1,oveja,gsm
AS046,37.103105211,-3.093537804,2022-07-12T07:08:35Z,SNE-1,oveja,gsm
AS046,37.101335164,-3.091340505,2022-07-12T07:38:35Z,SNE-1,oveja,gsm
AS046,37.100175479,-3.094529641,2022-07-12T08:08:12Z,SNE-1,oveja,gsm
AT684,37.100511177,-3.095933471,2022-07-12T08:26:18Z,SNE-1,oveja,gsm
AT684,37.100679026,-3.103242542,2022-07-12T08:57:00Z,SNE-1,oveja,gsm
AS046,37.09906157,-3.108857862,2022-07-12T09:38:01Z,SNE-1,oveja,gsm
AT684,37.099458305,-3.110093843,2022-07-12T09:56:06Z,SNE-1,oveja,gsm
AS046,37.099000534,-3.109330892,2022-07-12T10:07:25Z,SNE-1,oveja,gsm
AS046,37.099717708,-3.1085832,2022-07-12T10:37:23Z,SNE-1,oveja,gsm
AT684,37.099275196,-3.107652399,2022-07-12T10:56:20Z,SNE-1,oveja,gsm
AT684,37.098832685,-3.10843061,2022-07-12T11:26:45Z,SNE-1,oveja,gsm
AS046,37.098664836,-3.109193561,2022-07-12T11:37:06Z,SNE-1,oveja,gsm
AT684,37.097550927,-3.106263828,2022-07-12T11:56:53Z,SNE-1,oveja,gsm
AT684,37.099397269,-3.105256733,2022-07-12T12:26:57Z,SNE-1,oveja,gsm
AS046,37.10124361,-3.102861067,2022-07-12T12:36:39Z,SNE-1,oveja,gsm
AT684,37.100907912,-3.093690394,2022-07-12T12:56:56Z,SNE-1,oveja,gsm
AS046,37.103654536,-3.090821698,2022-07-12T13:06:19Z,SNE-1,oveja,gsm
AT684,37.105470359,-3.083833066,2022-07-12T13:57:06Z,SNE-1,oveja,gsm
AT684,37.108003357,-3.084824903,2022-07-12T14:27:09Z,SNE-1,oveja,gsm
AT684,37.108812085,-3.088395514,2022-07-12T14:57:54Z,SNE-1,oveja,gsm
AT684,37.108827344,-3.08830396,2022-07-12T17:56:42Z,SNE-1,oveja,gsm
AT684,37.108751049,-3.08830396,2022-07-13T01:26:25Z,SNE-1,oveja,gsm
AT684,37.110414282,-3.111284047,2022-07-13T07:26:33Z,SNE-1,oveja,gsm
AS046,37.110200656,-3.111894408,2022-07-13T07:29:50Z,SNE-1,oveja,gsm
AS046,37.111482414,-3.116929885,2022-07-13T07:59:45Z,SNE-1,oveja,gsm
AT684,37.108567941,-3.115617609,2022-07-13T08:27:13Z,SNE-1,oveja,gsm
AS046,37.107728695,-3.115205615,2022-07-13T08:29:38Z,SNE-1,oveja,gsm
AT684,37.104982071,-3.111894408,2022-07-13T08:57:38Z,SNE-1,oveja,gsm
AS046,37.104844739,-3.111772335,2022-07-13T08:59:24Z,SNE-1,oveja,gsm
AT684,37.102693217,-3.109636072,2022-07-13T09:27:10Z,SNE-1,oveja,gsm
AT684,37.100984207,-3.108857862,2022-07-13T09:57:16Z,SNE-1,oveja,gsm
AS046,37.100602731,-3.107743954,2022-07-13T10:28:36Z,SNE-1,oveja,gsm
AT684,37.103364614,-3.115434501,2022-07-13T11:27:16Z,SNE-1,oveja,gsm
AT684,37.106752117,-3.111421378,2022-07-13T11:57:27Z,SNE-1,oveja,gsm
AS046,37.106431678,-3.111299306,2022-07-13T11:58:14Z,SNE-1,oveja,gsm
AT684,37.108506905,-3.08845655,2022-07-13T16:27:45Z,SNE-1,oveja,gsm
AT684,37.108720531,-3.088273442,2022-07-13T19:57:23Z,SNE-1,oveja,gsm
AT684,37.107942321,-3.087846189,2022-07-13T23:57:37Z,SNE-1,oveja,gsm
AT684,37.108903639,-3.088242924,2022-07-14T00:27:45Z,SNE-1,oveja,gsm
AS046,37.106202792,-3.110032807,2022-07-14T09:21:09Z,SNE-1,oveja,gsm
AT684,37.106202792,-3.111024643,2022-07-14T09:27:41Z,SNE-1,oveja,gsm
AS046,37.107148852,-3.113832303,2022-07-14T09:50:55Z,SNE-1,oveja,gsm
AS046,37.107774472,-3.117021439,2022-07-14T10:20:30Z,SNE-1,oveja,gsm
AT684,37.10685893,-3.115663386,2022-07-14T10:27:43Z,SNE-1,oveja,gsm
AS046,37.104325933,-3.112352178,2022-07-14T10:50:19Z,SNE-1,oveja,gsm
AS046,37.103059434,-3.110048066,2022-07-14T11:20:21Z,SNE-1,oveja,gsm
AT684,37.102861067,-3.109575036,2022-07-14T11:27:41Z,SNE-1,oveja,gsm
AS046,37.102006561,-3.107896544,2022-07-14T11:49:55Z,SNE-1,oveja,gsm
AT684,37.101594568,-3.107103075,2022-07-14T11:58:09Z,SNE-1,oveja,gsm
AS046,37.100892653,-3.100282292,2022-07-14T12:19:39Z,SNE-1,oveja,gsm
AT684,37.10156405,-3.096116579,2022-07-14T12:28:20Z,SNE-1,oveja,gsm
AS046,37.102677958,-3.089433127,2022-07-14T12:49:50Z,SNE-1,oveja,gsm
AT684,37.103395132,-3.087144274,2022-07-14T12:58:06Z,SNE-1,oveja,gsm
AS046,37.104936294,-3.083878843,2022-07-14T13:19:23Z,SNE-1,oveja,gsm
AT684,37.106324865,-3.082749676,2022-07-14T13:28:06Z,SNE-1,oveja,gsm
AT684,37.108628977,-3.0881208509999998,2022-07-14T23:58:34Z,SNE-1,oveja,gsm
AT684,37.108827344,-3.088319219,2022-07-15T01:58:36Z,SNE-1,oveja,gsm
AT684,37.108827344,-3.088349737,2022-07-15T04:28:22Z,SNE-1,oveja,gsm
AS046,37.105241474,-3.092744335,2022-07-15T06:43:42Z,SNE-1,oveja,gsm
AT684,37.103196765,-3.094026093,2022-07-15T07:27:56Z,SNE-1,oveja,gsm
AT684,37.102601663,-3.098100252,2022-07-15T07:58:44Z,SNE-1,oveja,gsm
AS046,37.101380941,-3.101228351,2022-07-15T08:12:40Z,SNE-1,oveja,gsm
AS046,37.101365682,-3.109422446,2022-07-15T08:42:42Z,SNE-1,oveja,gsm
AT684,37.101289387,-3.109117266,2022-07-15T08:58:28Z,SNE-1,oveja,gsm
AS046,37.10109102,-3.108552682,2022-07-15T09:13:10Z,SNE-1,oveja,gsm
AS046,37.100297551,-3.109514,2022-07-15T09:42:08Z,SNE-1,oveja,gsm
AS046,37.099412528,-3.108751049,2022-07-15T10:12:04Z,SNE-1,oveja,gsm
AT684,37.099748226,-3.109651331,2022-07-15T10:28:37Z,SNE-1,oveja,gsm
AS046,37.099229419,-3.108125429,2022-07-15T10:41:44Z,SNE-1,oveja,gsm
AT684,37.099183642,-3.109269856,2022-07-15T10:58:51Z,SNE-1,oveja,gsm
AS046,37.099473564,-3.109559777,2022-07-15T11:11:55Z,SNE-1,oveja,gsm
AS046,37.100648508,-3.111985962,2022-07-15T11:41:32Z,SNE-1,oveja,gsm
AT684,37.103303578,-3.112230106,2022-07-15T11:58:03Z,SNE-1,oveja,gsm
AS046,37.10685893,-3.094712749,2022-07-15T13:40:49Z,SNE-1,oveja,gsm
AT684,37.107591363,-3.089036393,2022-07-15T13:58:24Z,SNE-1,oveja,gsm
AT684,37.108690013,-3.088502327,2022-07-15T20:59:02Z,SNE-1,oveja,gsm
AT684,37.1085832,-3.087968261,2022-07-15T22:59:02Z,SNE-1,oveja,gsm
AT684,37.106279088,-3.076417182,2022-07-16T06:58:50Z,SNE-1,oveja,gsm
AS046,37.104936294,-3.074753948,2022-07-16T07:04:30Z,SNE-1,oveja,gsm
AT684,37.102525368,-3.071152819,2022-07-16T07:29:13Z,SNE-1,oveja,gsm
AS046,37.101777676,-3.069687953,2022-07-16T07:35:01Z,SNE-1,oveja,gsm
AT684,37.101396201,-3.069367514,2022-07-16T07:59:12Z,SNE-1,oveja,gsm
AS046,37.101045243,-3.06973373,2022-07-16T08:04:58Z,SNE-1,oveja,gsm
AS046,37.101106279,-3.067002365,2022-07-16T08:34:16Z,SNE-1,oveja,gsm
AT684,37.101792935,-3.064377813,2022-07-16T08:59:26Z,SNE-1,oveja,gsm
AS046,37.100968948,-3.065018692,2022-07-16T09:04:38Z,SNE-1,oveja,gsm
AT684,37.10202182,-3.05975433,2022-07-16T09:29:12Z,SNE-1,oveja,gsm
AS046,37.101487755,-3.060120546,2022-07-16T09:33:57Z,SNE-1,oveja,gsm
AT684,37.101747158,-3.05850309,2022-07-16T09:59:03Z,SNE-1,oveja,gsm
AS046,37.100953689,-3.058762493,2022-07-16T10:03:29Z,SNE-1,oveja,gsm
AT684,37.101426719,-3.056214237,2022-07-16T10:29:27Z,SNE-1,oveja,gsm
AS046,37.101182574,-3.055970092,2022-07-16T10:33:20Z,SNE-1,oveja,gsm
AS046,37.103105211,-3.061112383,2022-07-16T12:32:42Z,SNE-1,oveja,gsm
AT684,37.102876326,-3.066727703,2022-07-16T12:59:14Z,SNE-1,oveja,gsm
AT684,37.10843061,-3.083894102,2022-07-16T14:29:11Z,SNE-1,oveja,gsm
AT684,37.108812085,-3.08830396,2022-07-16T19:29:40Z,SNE-1,oveja,gsm
AS046,37.108003357,-3.084489204,2022-07-17T05:26:43Z,SNE-1,oveja,gsm
AT684,37.107850767,-3.084107729,2022-07-17T05:29:14Z,SNE-1,oveja,gsm
AS046,37.107789731,-3.07800412,2022-07-17T05:56:30Z,SNE-1,oveja,gsm
AT684,37.103257801,-3.071793698,2022-07-17T06:29:16Z,SNE-1,oveja,gsm
AS046,37.100373846,-3.06910811,2022-07-17T07:25:53Z,SNE-1,oveja,gsm
AT684,37.101289387,-3.068833448,2022-07-17T07:29:28Z,SNE-1,oveja,gsm
AS046,37.101258869,-3.060730907,2022-07-17T08:25:44Z,SNE-1,oveja,gsm
AT684,37.101609827,-3.060776684,2022-07-17T08:29:25Z,SNE-1,oveja,gsm
AS046,37.101976043,-3.057419699,2022-07-17T08:55:50Z,SNE-1,oveja,gsm
AT684,37.102311742,-3.057312886,2022-07-17T08:59:56Z,SNE-1,oveja,gsm
AS046,37.102586404,-3.053803311,2022-07-17T09:25:24Z,SNE-1,oveja,gsm
AT684,37.102250706,-3.052780957,2022-07-17T09:59:14Z,SNE-1,oveja,gsm
AS046,37.103395132,-3.055054551,2022-07-17T10:24:59Z,SNE-1,oveja,gsm
AS046,37.102937362,-3.059220264,2022-07-17T11:24:38Z,SNE-1,oveja,gsm
AS046,37.10249485,-3.066681926,2022-07-17T12:54:16Z,SNE-1,oveja,gsm
AT684,37.102708476,-3.066590372,2022-07-17T12:59:57Z,SNE-1,oveja,gsm
